Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years),Year,BRA ID,Classes,Average Age,Enrolled,Total Schools,Nominal Enrollment Growth (1 year),Nominal Enrollment Growth (5 years)
2015,2ce040108,111,12.528,2507,10,-0.042,-0.028,2015,2ce040108,111,12.528,2507,10,-0.042,-0.028
2015,2ce040109,100,12.520,1946,14,-0.041,-0.041,2015,2ce040109,100,12.520,1946,14,-0.041,-0.041
2015,2ce040110,282,12.525,6030,30,-0.030,-0.021,2015,2ce040110,282,12.525,6030,30,-0.030,-0.021
2015,2ce040200,676,12.405,14869,96,-0.047,-0.037,2015,2ce040200,676,12.405,14869,96,-0.047,-0.037
2015,2ce040201,185,12.122,3602,24,-0.024,-0.020,2015,2ce040201,185,12.122,3602,24,-0.024,-0.020
2015,2ce040202,243,12.608,5277,42,-0.037,-0.023,2015,2ce040202,243,12.608,5277,42,-0.037,-0.023
2015,2ce040203,135,12.221,2511,21,-0.033,-0.049,2015,2ce040203,135,12.221,2511,21,-0.033,-0.049
2015,2ce040300,421,12.601,10371,41,-0.043,-0.026,2015,2ce040300,421,12.601,10371,41,-0.043,-0.026
2015,2ce040301,559,12.570,13496,55,-0.015,-0.027,2015,2ce040301,559,12.570,13496,55,-0.015,-0.027
2015,2ce040302,181,12.576,4230,15,-0.022,-0.017,2015,2ce040302,181,12.576,4230,15,-0.022,-0.017
2015,2ce040400,167,12.221,4258,15,-0.048,-0.026,2015,2ce040400,167,12.221,4258,15,-0.048,-0.026
2015,2ce040401,150,12.850,3950,18,-0.035,-0.040,2015,2ce040401,150,12.850,3950,18,-0.035,-0.040
2015,2ce040402,218,12.617,5105,19,-0.023,-0.031,2015,2ce040402,218,12.617,5105,19,-0.023,-0.031
2015,2ce040500,434,12.310,9209,58,-0.050,-0.034,2015,2ce040500,434,12.310,9209,58,-0.050,-0.034
2015,2ce040501,1071,12.243,26728,108,-0.032,-0.024,2015,2ce040501,1071,12.243,26728,108,-0.032,-0.024
2015,2ce040502,433,12.014,10556,41,-0.036,-0.041,2015,2ce040502,433,12.014,10556,41,-0.036,-0.041
2015,2ce040600,108,12.350,2535,10,-0.046,-0.041,2015,2ce040600,108,12.350,2535,10,-0.046,-0.041
2015,2ce040601,85,12.447,1812,8,0.024,-0.026,2015,2ce040601,85,12.447,1812,8,0.024,-0.026
2015,2ce040602,360,12.570,7404,35,-0.041,-0.033,2015,2ce040602,360,12.570,7404,35,-0.041,-0.033
2015,2ce040603,116,12.321,2536,13,-0.043,-0.027,2015,2ce040603,116,12.321,2536,13,-0.043,-0.027
2015,2ce040604,190,11.814,3622,18,-0.062,-0.028,2015,2ce040604,190,11.814,3622,18,-0.062,-0.028
2015,2ce040700,451,12.614,10670,38,-0.046,-0.038,2015,2ce040700,451,12.614,10670,38,-0.046,-0.038
2015,2ce040701,180,12.093,3345,19,-0.052,-0.034,2015,2ce040701,180,12.093,3345,19,-0.052,-0.034
2015,2ce040702,162,12.147,3767,17,-0.056,-0.031,2015,2ce040702,162,12.147,3767,17,-0.056,-0.031
2015,2ce040703,224,12.454,4573,31,-0.019,-0.035,2015,2ce040703,224,12.454,4573,31,-0.019,-0.035
2015,2ce050000,106,12.454,2236,10,-0.016,-0.030,2015,2ce050000,106,12.454,2236,10,-0.016,-0.030
2015,2ce050001,636,12.493,14067,60,-0.037,-0.028,2015,2ce050001,636,12.493,14067,60,-0.037,-0.028
2015,2ce050002,271,12.479,4652,53,-0.051,-0.039,2015,2ce050002,271,12.479,4652,53,-0.051,-0.039
2015,2ce050003,91,12.418,2191,9,-0.039,-0.036,2015,2ce050003,91,12.418,2191,9,-0.039,-0.036
2015,2ce050004,254,12.627,3583,22,-0.033,-0.032,2015,2ce050004,254,12.627,3583,22,-0.033,-0.032
2015,2ce050005,259,12.829,6036,32,-0.052,-0.048,2015,2ce050005,259,12.829,6036,32,-0.052,-0.048
2015,2ce050006,179,12.194,5111,20,-0.011,-0.042,2015,2ce050006,179,12.194,5111,20,-0.011,-0.042
2015,2ce050007,210,12.096,3663,25,-0.072,-0.038,2015,2ce050007,210,12.096,3663,25,-0.072,-0.038
2015,2ce050008,281,12.743,5374,45,-0.028,-0.046,2015,2ce050008,281,12.743,5374,45,-0.028,-0.046
2015,2ce050100,142,12.273,2741,23,-0.052,-0.042,2015,2ce050100,142,12.273,2741,23,-0.052,-0.042
2015,2ce050101,87,12.219,1419,8,0.018,-0.032,2015,2ce050101,87,12.219,1419,8,0.018,-0.032
2015,2ce050102,99,12.263,2030,15,-0.040,-0.029,2015,2ce050102,99,12.263,2030,15,-0.040,-0.029
2015,2ce050103,325,12.231,6091,72,-0.072,-0.047,2015,2ce050103,325,12.231,6091,72,-0.072,-0.047
2015,2ce050104,175,12.164,3219,18,-0.033,-0.032,2015,2ce050104,175,12.164,3219,18,-0.033,-0.032
2015,2ce050105,486,12.408,10894,68,-0.031,-0.032,2015,2ce050105,486,12.408,10894,68,-0.031,-0.032
2015,2ce050200,167,12.364,3684,14,-0.022,-0.038,2015,2ce050200,167,12.364,3684,14,-0.022,-0.038
2015,2ce050201,511,12.686,10211,79,-0.070,-0.041,2015,2ce050201,511,12.686,10211,79,-0.070,-0.041
2015,2ce050202,113,12.338,2542,11,-0.089,-0.052,2015,2ce050202,113,12.338,2542,11,-0.089,-0.052
2015,2ce050203,116,12.519,2792,19,-0.050,-0.037,2015,2ce050203,116,12.519,2792,19,-0.050,-0.037
2015,2ce050204,186,12.708,3637,20,-0.032,-0.042,2015,2ce050204,186,12.708,3637,20,-0.032,-0.042
2015,2ce050205,579,12.377,15497,60,-0.061,-0.036,2015,2ce050205,579,12.377,15497,60,-0.061,-0.036
2015,2ce050206,658,12.458,14986,84,-0.042,-0.024,2015,2ce050206,658,12.458,14986,84,-0.042,-0.024
2015,2ce050300,409,12.092,8816,45,-0.030,-0.034,2015,2ce050300,409,12.092,8816,45,-0.030,-0.034
2015,2ce050301,84,12.716,1624,7,-0.016,-0.038,2015,2ce050301,84,12.716,1624,7,-0.016,-0.038
2015,2ce050302,91,12.479,2358,8,-0.058,-0.040,2015,2ce050302,91,12.479,2358,8,-0.058,-0.040
2015,2ce050303,363,12.159,7995,46,-0.013,-0.030,2015,2ce050303,363,12.159,7995,46,-0.013,-0.030
2015,2ce050304,338,12.482,8363,38,-0.063,-0.040,2015,2ce050304,338,12.482,8363,38,-0.063,-0.040
2015,2ce050305,106,12.230,2386,11,0.011,-0.032,2015,2ce050305,106,12.230,2386,11,0.011,-0.032
2015,2ce050306,197,12.227,4724,24,-0.020,-0.040,2015,2ce050306,197,12.227,4724,24,-0.020,-0.040
2015,2ce050307,135,12.257,2719,13,-0.049,-0.044,2015,2ce050307,135,12.257,2719,13,-0.049,-0.044
2015,2ce060000,203,12.620,4388,20,-0.083,-0.050,2015,2ce060000,203,12.620,4388,20,-0.083,-0.050
2015,2ce060001,174,12.371,3594,23,-0.060,-0.073,2015,2ce060001,174,12.371,3594,23,-0.060,-0.073
2015,2ce060002,418,12.367,9178,40,-0.032,-0.036,2015,2ce060002,418,12.367,9178,40,-0.032,-0.036
2015,2ce060100,73,12.082,1617,5,-0.040,-0.042,2015,2ce060100,73,12.082,1617,5,-0.040,-0.042
2015,2ce060101,368,12.274,8578,37,-0.019,-0.025,2015,2ce060101,368,12.274,8578,37,-0.019,-0.025
2015,2ce060102,73,12.006,1351,9,-0.002,-0.029,2015,2ce060102,73,12.006,1351,9,-0.002,-0.029
2015,2ce060103,251,12.163,5193,22,-0.019,-0.018,2015,2ce060103,251,12.163,5193,22,-0.019,-0.018
2015,2ce060104,82,12.292,1905,12,0.014,-0.007,2015,2ce060104,82,12.292,1905,12,0.014,-0.007
2015,2ce060200,481,12.094,12344,51,-0.018,-0.006,2015,2ce060200,481,12.094,12344,51,-0.018,-0.006
2015,2ce060201,1036,12.461,24952,98,-0.031,-0.019,2015,2ce060201,1036,12.461,24952,98,-0.031,-0.019
2015,2ce060202,271,12.612,6267,28,-0.027,-0.024,2015,2ce060202,271,12.612,6267,28,-0.027,-0.024
2015,2ce060203,1933,12.425,49112,149,-0.042,-0.023,2015,2ce060203,1933,12.425,49112,149,-0.042,-0.023
2015,2ce060204,284,12.139,6866,22,-0.006,-0.022,2015,2ce060204,284,12.139,6866,22,-0.006,-0.022
2015,2ce060205,136,12.367,3221,11,0.007,-0.002,2015,2ce060205,136,12.367,3221,11,0.007,-0.002
2015,2ce060206,143,12.169,2939,24,-0.038,-0.022,2015,2ce060206,143,12.169,2939,24,-0.038,-0.022
2015,2ce060207,174,12.190,3772,14,-0.039,-0.033,2015,2ce060207,174,12.190,3772,14,-0.039,-0.033
2015,2ce060300,57,12.013,1494,4,-0.034,-0.026,2015,2ce060300,57,12.013,1494,4,-0.034,-0.026
2015,2ce060301,242,12.510,5859,21,-0.027,-0.032,2015,2ce060301,242,12.510,5859,21,-0.027,-0.032
2015,2ce060302,166,12.149,3710,20,-0.051,-0.043,2015,2ce060302,166,12.149,3710,20,-0.051,-0.043
2015,2ce060303,58,12.358,1138,9,-0.034,-0.042,2015,2ce060303,58,12.358,1138,9,-0.034,-0.042
2015,2ce060400,201,12.402,4970,19,-0.018,-0.024,2015,2ce060400,201,12.402,4970,19,-0.018,-0.024
2015,2ce060401,187,12.364,4401,12,-0.054,-0.043,2015,2ce060401,187,12.364,4401,12,-0.054,-0.043
2015,2ce060402,252,12.161,5459,34,-0.028,-0.041,2015,2ce060402,252,12.161,5459,34,-0.028,-0.041
2015,2ce060403,90,12.135,2028,14,-0.035,-0.014,2015,2ce060403,90,12.135,2028,14,-0.035,-0.014
2015,2ce060404,217,12.273,4115,25,-0.026,-0.018,2015,2ce060404,217,12.273,4115,25,-0.026,-0.018
2015,2ma000000,457,13.511,8623,122,-0.021,-0.005,2015,2ma000000,457,13.511,8623,122,-0.021,-0.005
2015,2ma000001,1140,14.005,22957,201,0.001,-0.011,2015,2ma000001,1140,14.005,22957,201,0.001,-0.011
2015,2ma000002,151,13.431,2893,40,0.020,0.006,2015,2ma000002,151,13.431,2893,40,0.020,0.006
2015,2ma000003,231,12.890,4229,27,-0.015,-0.021,2015,2ma000003,231,12.890,4229,27,-0.015,-0.021
2015,2ma000004,963,14.063,21412,173,0.097,0.013,2015,2ma000004,963,14.063,21412,173,0.097,0.013
2015,2ma000005,213,13.737,3752,40,0.005,-0.028,2015,2ma000005,213,13.737,3752,40,0.005,-0.028
2015,2ma000006,420,18.632,7579,90,0.205,0.046,2015,2ma000006,420,18.632,7579,90,0.205,0.046
2015,2ma000007,170,12.207,3540,40,0.029,-0.014,2015,2ma000007,170,12.207,3540,40,0.029,-0.014
2015,2ma000008,58,12.263,1402,19,-0.089,-0.070,2015,2ma000008,58,12.263,1402,19,-0.089,-0.070
2015,2ma000009,203,12.684,4079,32,-0.043,-0.035,2015,2ma000009,203,12.684,4079,32,-0.043,-0.035
2015,2ma000010,398,12.442,8001,61,-0.012,-0.031,2015,2ma000010,398,12.442,8001,61,-0.012,-0.031
2015,2ma000100,884,12.456,22833,110,-0.010,-0.013,2015,2ma000100,884,12.456,22833,110,-0.010,-0.013
2015,2ma000101,68,12.391,1158,17,-0.002,-0.007,2015,2ma000101,68,12.391,1158,17,-0.002,-0.007
2015,2ma000102,126,12.124,2462,35,-0.021,-0.020,2015,2ma000102,126,12.124,2462,35,-0.021,-0.020
2015,2ma000103,234,12.376,4041,47,-0.051,-0.046,2015,2ma000103,234,12.376,4041,47,-0.051,-0.046
2015,2ma000104,116,12.182,2179,20,-0.055,-0.026,2015,2ma000104,116,12.182,2179,20,-0.055,-0.026
2015,2ma000105,128,12.524,2483,34,-0.022,-0.024,2015,2ma000105,128,12.524,2483,34,-0.022,-0.024
2015,2ma000106,116,12.332,2021,32,-0.063,-0.032,2015,2ma000106,116,12.332,2021,32,-0.063,-0.032
2015,2ma000107,181,12.638,4167,34,-0.028,-0.013,2015,2ma000107,181,12.638,4167,34,-0.028,-0.013
2015,2ma000108,134,12.335,2790,33,-0.013,-0.003,2015,2ma000108,134,12.335,2790,33,-0.013,-0.003
2015,2ma000109,194,11.633,5812,42,0.018,0.047,2015,2ma000109,194,11.633,5812,42,0.018,0.047
2015,2ma000110,339,12.433,8515,45,-0.025,-0.023,2015,2ma000110,339,12.433,8515,45,-0.025,-0.023
2015,2ma000111,316,12.749,6810,60,-0.056,0.001,2015,2ma000111,316,12.749,6810,60,-0.056,0.001
2015,2ma000112,246,12.749,4178,57,-0.006,-0.056,2015,2ma000112,246,12.749,4178,57,-0.006,-0.056
2015,2ma000113,184,12.438,3552,45,0.003,-0.023,2015,2ma000113,184,12.438,3552,45,0.003,-0.023
2015,2ma000114,237,12.024,5545,81,0.107,-0.011,2015,2ma000114,237,12.024,5545,81,0.107,-0.011
2015,2ma000115,356,12.300,9231,55,-0.007,-0.024,2015,2ma000115,356,12.300,9231,55,-0.007,-0.024
2015,2ma000116,85,12.766,1606,18,0.015,0.005,2015,2ma000116,85,12.766,1606,18,0.015,0.005
2015,2ma000117,74,12.597,1661,15,-0.062,-0.048,2015,2ma000117,74,12.597,1661,15,-0.062,-0.048
2015,2ma000118,85,11.814,2201,23,0.129,0.048,2015,2ma000118,85,11.814,2201,23,0.129,0.048
2015,2ma000119,169,11.941,4144,19,0.009,0.001,2015,2ma000119,169,11.941,4144,19,0.009,0.001
2015,2ma000200,252,12.433,5316,43,-0.033,-0.023,2015,2ma000200,252,12.433,5316,43,-0.033,-0.023
2015,2ma000201,204,12.322,4127,29,0.035,-0.020,2015,2ma000201,204,12.322,4127,29,0.035,-0.020
2015,2ma000202,195,12.266,3831,50,-0.016,-0.009,2015,2ma000202,195,12.266,3831,50,-0.016,-0.009
2015,2ma000203,93,12.518,2334,23,-0.023,-0.024,2015,2ma000203,93,12.518,2334,23,-0.023,-0.024
2015,2ma000204,185,12.848,3491,42,-0.104,-0.037,2015,2ma000204,185,12.848,3491,42,-0.104,-0.037
2015,2ma000205,103,12.780,1829,15,-0.061,-0.033,2015,2ma000205,103,12.780,1829,15,-0.061,-0.033
2015,2ma000206,54,12.257,1364,9,-0.017,-0.003,2015,2ma000206,54,12.257,1364,9,-0.017,-0.003
2015,2ma000207,348,12.367,9126,46,0.003,-0.013,2015,2ma000207,348,12.367,9126,46,0.003,-0.013
2015,2ma000208,394,12.459,8290,55,-0.031,-0.021,2015,2ma000208,394,12.459,8290,55,-0.031,-0.021
2015,2ma000209,90,12.203,1568,21,-0.048,-0.054,2015,2ma000209,90,12.203,1568,21,-0.048,-0.054
2015,2ma000210,117,12.764,2722,24,-0.036,-0.012,2015,2ma000210,117,12.764,2722,24,-0.036,-0.012
2015,2ma010000,152,12.837,3250,32,0.009,0.009,2015,2ma010000,152,12.837,3250,32,0.009,0.009
2015,2ma010001,440,12.556,9638,80,-0.011,-0.025,2015,2ma010001,440,12.556,9638,80,-0.011,-0.025
2015,2ma010002,177,12.703,4242,36,0.009,-0.040,2015,2ma010002,177,12.703,4242,36,0.009,-0.040
2015,2ma010003,369,12.944,7818,79,-0.047,-0.026,2015,2ma010003,369,12.944,7818,79,-0.047,-0.026
2015,2ma010004,113,12.722,2328,18,0.043,-0.043,2015,2ma010004,113,12.722,2328,18,0.043,-0.043
2015,2ma010005,304,12.813,6442,58,-0.000,-0.020,2015,2ma010005,304,12.813,6442,58,-0.000,-0.020
2015,2ma010100,277,12.541,5585,54,-0.022,-0.023,2015,2ma010100,277,12.541,5585,54,-0.022,-0.023
2015,2ma010101,1538,12.476,35148,266,-0.022,-0.018,2015,2ma010101,1538,12.476,35148,266,-0.022,-0.018
2015,2ma010102,347,12.437,8039,52,-0.018,-0.017,2015,2ma010102,347,12.437,8039,52,-0.018,-0.017
2015,2ma010103,357,12.425,7833,64,-0.041,-0.021,2015,2ma010103,357,12.425,7833,64,-0.041,-0.021
2015,2ma010104,222,12.734,4627,63,-0.008,-0.007,2015,2ma010104,222,12.734,4627,63,-0.008,-0.007
2015,2ma010105,1249,12.254,33272,178,0.015,-0.019,2015,2ma010105,1249,12.254,33272,178,0.015,-0.019
2015,2ma010200,163,12.431,3491,37,0.004,-0.021,2015,2ma010200,163,12.431,3491,37,0.004,-0.021
2015,2ma010201,359,12.443,8965,65,-0.053,-0.008,2015,2ma010201,359,12.443,8965,65,-0.053,-0.008
2015,2ma010202,111,12.353,2092,21,-0.027,-0.019,2015,2ma010202,111,12.353,2092,21,-0.027,-0.019
2015,2ma010203,111,12.177,2274,12,-0.010,-0.030,2015,2ma010203,111,12.177,2274,12,-0.010,-0.030
2015,2ma010204,226,12.420,4644,41,-0.006,-0.025,2015,2ma010204,226,12.420,4644,41,-0.006,-0.025
2015,2ma010205,40,12.664,953,7,0.028,-0.023,2015,2ma010205,40,12.664,953,7,0.028,-0.023
2015,2ma010206,154,12.575,4149,27,-0.024,-0.046,2015,2ma010206,154,12.575,4149,27,-0.024,-0.046
2015,2ma010207,211,12.024,4239,31,-0.015,-0.016,2015,2ma010207,211,12.024,4239,31,-0.015,-0.016
2015,2ma010208,169,11.650,3699,27,0.013,-0.020,2015,2ma010208,169,11.650,3699,27,0.013,-0.020
2015,2ma010209,117,12.448,2185,40,-0.042,-0.025,2015,2ma010209,117,12.448,2185,40,-0.042,-0.025
2015,2ma010210,206,12.387,5478,32,-0.009,-0.010,2015,2ma010210,206,12.387,5478,32,-0.009,-0.010
2015,2ma010211,109,12.086,2307,19,-0.038,-0.028,2015,2ma010211,109,12.086,2307,19,-0.038,-0.028
2015,2ma010212,52,12.625,1146,9,-0.026,-0.030,2015,2ma010212,52,12.625,1146,9,-0.026,-0.030
2015,2ma010300,176,12.558,4356,25,0.118,0.001,2015,2ma010300,176,12.558,4356,25,0.118,0.001
2015,2ma010301,116,12.492,2510,30,-0.035,0.005,2015,2ma010301,116,12.492,2510,30,-0.035,0.005
2015,2ma010302,351,12.391,8111,64,-0.026,-0.004,2015,2ma010302,351,12.391,8111,64,-0.026,-0.004
2015,2ma010303,383,12.302,8187,69,-0.010,0.002,2015,2ma010303,383,12.302,8187,69,-0.010,0.002
2015,2ma010305,792,12.239,19476,145,0.011,0.002,2015,2ma010305,792,12.239,19476,145,0.011,0.002
2015,2ma010306,167,12.582,4498,21,-0.005,-0.001,2015,2ma010306,167,12.582,4498,21,-0.005,-0.001
2015,2ma010307,69,12.193,1564,21,-0.014,0.015,2015,2ma010307,69,12.193,1564,21,-0.014,0.015
2015,2ma010308,233,12.540,5868,50,0.037,-0.004,2015,2ma010308,233,12.540,5868,50,0.037,-0.004
2015,2ma010309,386,12.778,9747,68,0.052,0.063,2015,2ma010309,386,12.778,9747,68,0.052,0.063
2015,2ma010400,237,12.482,5964,31,0.011,0.005,2015,2ma010400,237,12.482,5964,31,0.011,0.005
2015,2ma010401,111,12.258,2269,29,-0.004,-0.014,2015,2ma010401,111,12.258,2269,29,-0.004,-0.014
2015,2ma010402,1145,12.473,28001,221,-0.020,-0.003,2015,2ma010402,1145,12.473,28001,221,-0.020,-0.003
2015,2ma010403,590,12.270,16415,78,-0.010,-0.009,2015,2ma010403,590,12.270,16415,78,-0.010,-0.009
2015,2ma010404,277,12.318,5795,65,0.023,0.001,2015,2ma010404,277,12.318,5795,65,0.023,0.001
2015,2ma010405,256,12.195,6267,63,0.006,-0.018,2015,2ma010405,256,12.195,6267,63,0.006,-0.018
2015,2ma010500,102,13.029,2259,21,-0.050,0.014,2015,2ma010500,102,13.029,2259,21,-0.050,0.014
2015,2ma010501,260,11.957,6388,64,0.040,-0.001,2015,2ma010501,260,11.957,6388,64,0.040,-0.001
2015,2ma010502,444,12.336,11780,51,-0.008,-0.012,2015,2ma010502,444,12.336,11780,51,-0.008,-0.012
2015,2ma010503,145,12.879,3324,35,0.004,-0.007,2015,2ma010503,145,12.879,3324,35,0.004,-0.007
2015,2ma020000,802,12.118,20968,77,0.024,0.009,2015,2ma020000,802,12.118,20968,77,0.024,0.009
2015,2ma020001,223,12.021,5838,24,-0.028,-0.017,2015,2ma020001,223,12.021,5838,24,-0.028,-0.017
2015,2ma020002,1048,11.483,27556,129,0.021,0.023,2015,2ma020002,1048,11.483,27556,129,0.021,0.023
2015,2ma020003,7400,12.585,195517,528,-0.056,-0.027,2015,2ma020003,7400,12.585,195517,528,-0.056,-0.027
2015,2ma020100,231,12.529,5217,49,0.004,-0.012,2015,2ma020100,231,12.529,5217,49,0.004,-0.012
2015,2ma020101,311,12.371,6657,74,-0.003,-0.024,2015,2ma020101,311,12.371,6657,74,-0.003,-0.024
2015,2ma020102,126,11.806,3435,18,0.078,-0.001,2015,2ma020102,126,11.806,3435,18,0.078,-0.001
2015,2ma020103,266,12.200,4329,60,-0.042,-0.018,2015,2ma020103,266,12.200,4329,60,-0.042,-0.018
2015,2ma020104,202,12.725,4135,40,-0.003,-0.012,2015,2ma020104,202,12.725,4135,40,-0.003,-0.012
2015,2ma020105,186,12.793,3616,39,-0.001,-0.015,2015,2ma020105,186,12.793,3616,39,-0.001,-0.015
2015,2ma020106,280,12.447,5221,59,-0.030,-0.037,2015,2ma020106,280,12.447,5221,59,-0.030,-0.037
2015,2ma020107,371,12.412,7336,98,-0.004,-0.010,2015,2ma020107,371,12.412,7336,98,-0.004,-0.010
2015,2ma020108,141,12.996,3242,30,-0.022,-0.020,2015,2ma020108,141,12.996,3242,30,-0.022,-0.020
2015,2ma020109,214,12.126,4116,54,-0.007,-0.013,2015,2ma020109,214,12.126,4116,54,-0.007,-0.013
2015,2ma020110,350,12.255,6398,99,-0.001,-0.003,2015,2ma020110,350,12.255,6398,99,-0.001,-0.003
2015,2ma020111,387,12.851,8551,96,-0.032,-0.033,2015,2ma020111,387,12.851,8551,96,-0.032,-0.033
2015,2ma020112,119,12.364,2362,36,-0.025,-0.021,2015,2ma020112,119,12.364,2362,36,-0.025,-0.021
2015,2ma020113,824,12.667,19212,149,-0.025,-0.017,2015,2ma020113,824,12.667,19212,149,-0.025,-0.017
2015,2ma020114,212,12.245,4728,45,-0.009,-0.008,2015,2ma020114,212,12.245,4728,45,-0.009,-0.008
2015,2ma020115,426,12.973,10097,98,0.002,0.002,2015,2ma020115,426,12.973,10097,98,0.002,0.002
2015,2ma020116,390,12.926,8754,79,-0.067,-0.050,2015,2ma020116,390,12.926,8754,79,-0.067,-0.050
2015,2ma020117,236,12.548,4557,71,-0.059,-0.015,2015,2ma020117,236,12.548,4557,71,-0.059,-0.015
2015,2ma020118,199,12.732,4413,49,-0.009,-0.030,2015,2ma020118,199,12.732,4413,49,-0.009,-0.030
2015,2ma020119,536,12.438,11989,102,-0.005,-0.016,2015,2ma020119,536,12.438,11989,102,-0.005,-0.016
2015,2ma020120,332,12.672,7865,62,-0.033,-0.019,2015,2ma020120,332,12.672,7865,62,-0.033,-0.019
2015,2ma020200,186,12.689,4304,38,-0.021,-0.016,2015,2ma020200,186,12.689,4304,38,-0.021,-0.016
2015,2ma020201,650,12.560,16403,126,0.020,0.003,2015,2ma020201,650,12.560,16403,126,0.020,0.003
2015,2ma020202,143,11.986,3007,47,0.194,-0.054,2015,2ma020202,143,11.986,3007,47,0.194,-0.054
2015,2ma020203,199,12.253,5557,21,-0.037,-0.020,2015,2ma020203,199,12.253,5557,21,-0.037,-0.020
2015,2ma020204,145,12.293,3087,32,0.001,-0.002,2015,2ma020204,145,12.293,3087,32,0.001,-0.002
2015,2ma020205,187,12.111,4331,52,0.081,0.000,2015,2ma020205,187,12.111,4331,52,0.081,0.000
2015,2ma020206,163,12.218,3159,46,0.011,-0.011,2015,2ma020206,163,12.218,3159,46,0.011,-0.011
2015,2ma020207,434,12.294,11233,92,0.012,0.003,2015,2ma020207,434,12.294,11233,92,0.012,0.003
2015,2ma020300,768,12.360,16664,181,-0.014,-0.006,2015,2ma020300,768,12.360,16664,181,-0.014,-0.006
2015,2ma020301,390,12.707,8808,78,0.007,0.010,2015,2ma020301,390,12.707,8808,78,0.007,0.010
2015,2ma020302,348,12.611,5387,75,-0.047,-0.014,2015,2ma020302,348,12.611,5387,75,-0.047,-0.014
2015,2ma020303,188,12.581,3282,49,-0.027,-0.037,2015,2ma020303,188,12.581,3282,49,-0.027,-0.037
2015,2ma020304,199,12.086,3350,49,0.005,-0.004,2015,2ma020304,199,12.086,3350,49,0.005,-0.004
2015,2ma020305,748,12.971,14560,87,-0.045,-0.022,2015,2ma020305,748,12.971,14560,87,-0.045,-0.022
2015,2ma020400,232,12.406,4278,45,-0.054,-0.019,2015,2ma020400,232,12.406,4278,45,-0.054,-0.019
2015,2ma020401,180,12.639,4350,23,0.030,-0.003,2015,2ma020401,180,12.639,4350,23,0.030,-0.003
2015,2ma020402,176,12.859,3969,29,-0.073,-0.058,2015,2ma020402,176,12.859,3969,29,-0.073,-0.058
2015,2ma020403,60,12.667,1425,14,0.085,0.016,2015,2ma020403,60,12.667,1425,14,0.085,0.016
2015,2ma020404,207,12.711,4515,43,0.003,-0.024,2015,2ma020404,207,12.711,4515,43,0.003,-0.024
2015,2ma020405,112,12.351,2408,26,-0.046,-0.006,2015,2ma020405,112,12.351,2408,26,-0.046,-0.006
2015,2ma020406,102,12.525,2221,16,-0.048,-0.020,2015,2ma020406,102,12.525,2221,16,-0.048,-0.020
2015,2ma020407,102,12.264,2150,20,-0.044,-0.014,2015,2ma020407,102,12.264,2150,20,-0.044,-0.014
2015,2ma020408,320,12.405,7048,47,-0.040,-0.048,2015,2ma020408,320,12.405,7048,47,-0.040,-0.048
2015,2ma020409,111,12.599,2529,15,-0.046,-0.053,2015,2ma020409,111,12.599,2529,15,-0.046,-0.053
2015,2ma020410,155,12.470,3398,27,-0.016,-0.024,2015,2ma020410,155,12.470,3398,27,-0.016,-0.024
2015,2ma020411,81,12.597,1415,12,0.019,-0.038,2015,2ma020411,81,12.597,1415,12,0.019,-0.038
2015,2ma020412,132,12.575,2721,34,-0.025,-0.006,2015,2ma020412,132,12.575,2721,34,-0.025,-0.006
2015,2ma020500,136,12.767,2877,17,-0.055,-0.012,2015,2ma020500,136,12.767,2877,17,-0.055,-0.012
2015,2ma020501,162,12.554,4060,19,0.006,0.013,2015,2ma020501,162,12.554,4060,19,0.006,0.013
2015,2ma020502,139,12.568,2750,35,0.018,-0.001,2015,2ma020502,139,12.568,2750,35,0.018,-0.001
2015,2ma020503,327,13.044,6958,77,-0.004,-0.003,2015,2ma020503,327,13.044,6958,77,-0.004,-0.003
2015,2ma020504,218,13.012,5114,57,-0.054,-0.016,2015,2ma020504,218,13.012,5114,57,-0.054,-0.016
2015,2ma020505,166,12.393,3345,31,-0.014,-0.008,2015,2ma020505,166,12.393,3345,31,-0.014,-0.008
2015,2ma020506,382,12.198,9304,63,0.005,-0.020,2015,2ma020506,382,12.198,9304,63,0.005,-0.020
2015,2ma020507,287,12.392,7352,50,0.012,-0.015,2015,2ma020507,287,12.392,7352,50,0.012,-0.015
2015,2ma030000,92,13.291,1973,16,-0.032,-0.044,2015,2ma030000,92,13.291,1973,16,-0.032,-0.044
2015,2ma030001,87,13.006,2215,13,-0.085,0.023,2015,2ma030001,87,13.006,2215,13,-0.085,0.023
2015,2ma030002,201,11.990,4280,40,-0.024,-0.046,2015,2ma030002,201,11.990,4280,40,-0.024,-0.046
2015,2ma030003,268,12.695,6074,37,-0.017,-0.023,2015,2ma030003,268,12.695,6074,37,-0.017,-0.023
2015,2ma030004,157,11.941,3162,28,0.006,0.039,2015,2ma030004,157,11.941,3162,28,0.006,0.039
2015,2ma030005,233,13.338,4908,53,-0.042,-0.030,2015,2ma030005,233,13.338,4908,53,-0.042,-0.030
2015,2ma030006,95,12.355,1959,17,-0.003,-0.021,2015,2ma030006,95,12.355,1959,17,-0.003,-0.021
